train_acc,train_loss,val_acc,val_loss
0.60359,1.3858633,0.7289873417721519,0.88075197
0.75268,0.8004059,0.7753797468354429,0.7203497
0.78406,0.685379,0.7960759493670887,0.6467167
0.80602,0.6122867,0.7978481012658228,0.6130131
0.8186599999999999,0.5642456,0.8212658227848101,0.5370784
0.83151,0.52448565,0.8412025316455698,0.4879188
0.8393100000000001,0.49489304,0.8431012658227849,0.47583967
0.8451500000000001,0.47273725,0.8463291139240506,0.46250823
0.8506,0.45231804,0.8531012658227846,0.439403
0.8548900000000001,0.4355536,0.8550000000000002,0.43112868
0.8589300000000001,0.42374724,0.8579113924050632,0.41836733
0.8600699999999999,0.41315302,0.86,0.41247535
0.86543,0.40004978,0.8632911392405064,0.41325486
0.86657,0.39473286,0.8622151898734176,0.40006262
0.86929,0.38528237,0.8675949367088608,0.3902109
0.8704400000000001,0.37878785,0.8675949367088607,0.39052644
0.87271,0.37173545,0.8716455696202532,0.38185298
0.87538,0.36586258,0.870506329113924,0.37999725
0.87554,0.360741,0.8686075949367089,0.38026252
0.87732,0.355539,0.868481012658228,0.38781023
0.87905,0.3506593,0.8769620253164557,0.37039334
0.87938,0.34646937,0.8691139240506328,0.3777758
0.88103,0.34342477,0.8731012658227847,0.3678626
0.88195,0.3388555,0.8713924050632912,0.3672392
0.88306,0.33565295,0.8751898734177215,0.36953652
0.88337,0.33215705,0.8729746835443036,0.36880788
0.88602,0.32849833,0.8672784810126583,0.38064656
0.8857200000000001,0.32590124,0.8786075949367088,0.35779625
0.8867999999999999,0.32264987,0.8763924050632911,0.36094743
0.88757,0.32129937,0.8698734177215189,0.36515826
0.8875,0.31969446,0.8767088607594937,0.36401483
0.8891400000000002,0.31511775,0.8763924050632911,0.35457247
0.8898400000000001,0.31359854,0.8759493670886076,0.37019458
0.8901400000000002,0.31159198,0.8750632911392404,0.36002365
0.89049,0.31069043,0.8771518987341772,0.35831
0.8910399999999999,0.30630237,0.8749367088607596,0.3630033
0.89105,0.30689502,0.8774683544303796,0.3580891
0.8919300000000001,0.30338484,0.8782911392405064,0.35675308
0.8933600000000002,0.30008042,0.8751898734177217,0.3671932
0.89355,0.2994394,0.8771518987341771,0.35745603
0.89401,0.29746026,0.8774050632911394,0.35550058
0.89371,0.29663214,0.8705696202531646,0.367072
0.8943499999999999,0.29485142,0.8710759493670885,0.3669345
0.89503,0.29418507,0.8781645569620253,0.35807666
0.8959600000000001,0.29138702,0.8732911392405065,0.36502182
0.8958499999999999,0.29020178,0.8741139240506328,0.3559623
0.89651,0.28842956,0.87373417721519,0.3664488
0.896,0.2884175,0.8744303797468356,0.36856237
0.89827,0.2856274,0.8713924050632912,0.3690659
0.8975599999999999,0.28500465,0.874873417721519,0.36776713
