train_acc,train_loss,val_acc,val_loss
0.64298,1.2199205,0.7739873417721519,0.69565696
0.79789,0.6190452,0.8177215189873417,0.53998756
0.82439,0.5230761,0.8318354430379747,0.4878964
0.8380299999999999,0.47551262,0.835886075949367,0.46171328
0.84566,0.4459722,0.839367088607595,0.44851473
0.8524299999999999,0.42216104,0.8501898734177215,0.42663363
0.85836,0.40480298,0.8577215189873416,0.39886948
0.86178,0.392045,0.8607594936708861,0.39369988
0.86505,0.37996638,0.8648101265822784,0.38427705
0.87009,0.3690393,0.8648101265822784,0.38359627
0.87029,0.36108038,0.8637341772151901,0.38791817
0.87303,0.35265723,0.8653164556962025,0.380822
0.87441,0.3457535,0.8738607594936708,0.3662241
0.87699,0.3378618,0.8720886075949369,0.36099336
0.87831,0.33453414,0.8699367088607595,0.36459142
0.88046,0.32605988,0.8682911392405063,0.37195748
0.882,0.3226997,0.8762025316455696,0.35369217
0.88354,0.3159536,0.8748734177215189,0.3649823
0.88343,0.31449848,0.8721518987341771,0.35842532
0.88615,0.3085442,0.8681645569620251,0.37287974
0.88633,0.30346996,0.8757594936708861,0.35874414
0.8889100000000001,0.29918814,0.8754430379746835,0.36002356
0.88931,0.29741454,0.8760126582278482,0.35666052
0.88954,0.29461366,0.8684177215189874,0.37035894
0.89158,0.2901641,0.875,0.36109084
0.89195,0.2875994,0.8689240506329113,0.37983844
0.8934,0.2847963,0.8673417721518987,0.37666836
0.8933399999999999,0.28260133,0.875126582278481,0.36111268
0.8937800000000001,0.2794104,0.8746202531645566,0.3691174
0.89507,0.27627313,0.8685443037974685,0.36372903
0.89501,0.2739383,0.8711392405063292,0.3710089
0.89684,0.27155167,0.8744303797468355,0.36412984
0.89734,0.26905176,0.8718987341772153,0.36967725
0.89829,0.26674476,0.8712658227848102,0.37175003
0.89835,0.2661226,0.8779113924050631,0.37136555
0.8991,0.26285914,0.87373417721519,0.36541298
0.8993700000000001,0.26109144,0.8725949367088608,0.3903778
0.9001800000000001,0.25887507,0.8746202531645569,0.37604746
0.90033,0.25577727,0.8725316455696202,0.3793876
0.9013000000000001,0.25498563,0.8729746835443039,0.3841146
0.90247,0.25441605,0.8755696202531645,0.36719716
0.90228,0.25086764,0.87,0.37299237
0.9031800000000001,0.25058573,0.8722784810126581,0.37435526
0.9029,0.2489567,0.875126582278481,0.3832482
0.90347,0.24709857,0.8712025316455695,0.3772197
0.9039,0.2442364,0.87,0.38104793
0.9048900000000001,0.2449273,0.8694936708860759,0.3877246
0.90453,0.24380201,0.8712025316455697,0.38484505
0.9056500000000001,0.2392169,0.8669620253164558,0.3932848
0.90635,0.23952103,0.8689240506329116,0.40323725
