train_acc,train_loss,val_acc,val_loss
0.6220399999999999,1.285959,0.7968354430379746,0.63991016
0.8067900000000001,0.5835811,0.8334810126582278,0.48461658
0.8327100000000001,0.49248397,0.8412025316455695,0.45437324
0.84659,0.4450802,0.8372151898734177,0.4597681
0.8555,0.4152507,0.8509493670886076,0.4029087
0.8630800000000001,0.39051917,0.8663291139240507,0.3824353
0.8679300000000001,0.3724801,0.8627848101265823,0.39524838
0.87265,0.35841626,0.8727215189873418,0.3533011
0.87724,0.3443669,0.878227848101266,0.3469953
0.87976,0.3331014,0.8805696202531647,0.3407777
0.88281,0.32265648,0.8777848101265823,0.3414474
0.8832899999999999,0.3146625,0.8846835443037977,0.32767603
0.88811,0.3042618,0.8836075949367089,0.32975885
0.88947,0.29846963,0.8832911392405064,0.3240949
0.89251,0.29074702,0.8836075949367089,0.32618037
0.89424,0.2841975,0.8849367088607595,0.32366142
0.8955700000000001,0.27811384,0.884873417721519,0.32119685
0.89792,0.2714407,0.8827215189873417,0.32724398
0.8986000000000002,0.26705262,0.884493670886076,0.31718218
0.9008200000000001,0.26093793,0.8841772151898734,0.32197002
0.90271,0.25565684,0.8851265822784812,0.32504138
0.90393,0.2508885,0.8879113924050634,0.3186535
0.90552,0.24724887,0.8889873417721521,0.31109744
0.90649,0.24182534,0.8850000000000001,0.33066085
0.9077999999999999,0.23826693,0.8895569620253165,0.32519004
0.9094800000000001,0.23365484,0.8862025316455698,0.32903764
0.91106,0.22991408,0.8810126582278482,0.34288824
0.9107799999999999,0.22675827,0.8884810126582278,0.3325243
0.91262,0.2222095,0.888481012658228,0.3256614
0.9142100000000001,0.21801792,0.8832278481012659,0.34031457
0.9148499999999999,0.21462071,0.8840506329113924,0.33519855
0.91731,0.20976767,0.881139240506329,0.35535654
0.91728,0.2086091,0.8872151898734177,0.33233097
0.9183899999999998,0.20470345,0.8862658227848099,0.35249206
0.91939,0.20096794,0.8868354430379747,0.3425834
0.9203999999999999,0.19721594,0.8851898734177216,0.34592685
0.9201400000000001,0.19630405,0.88373417721519,0.3533273
0.92216,0.1921917,0.8879746835443039,0.35474098
0.9232199999999999,0.1873135,0.8805063291139241,0.3766391
0.9243799999999999,0.1868245,0.8844303797468355,0.35286784
0.92528,0.1837505,0.8846202531645572,0.35864225
0.92543,0.1812121,0.8815822784810126,0.36991587
0.92655,0.17760465,0.8867721518987343,0.37037882
0.92712,0.17661259,0.8840506329113924,0.37853545
0.9291499999999998,0.17158675,0.8808860759493672,0.38515565
0.93,0.16950738,0.8809493670886076,0.37999883
0.93076,0.16807961,0.8853164556962025,0.39101434
0.9317099999999999,0.1649992,0.880632911392405,0.40168414
0.93177,0.16322592,0.8768987341772151,0.4128621
0.9322299999999999,0.16071138,0.880759493670886,0.40643823
