train_acc,train_loss,val_acc,val_loss
0.72746,0.8902609,0.8330379746835443,0.48981476
0.84883,0.43636072,0.860253164556962,0.39273357
0.8655900000000001,0.3781926,0.8676582278481013,0.36687374
0.87315,0.34869128,0.8681645569620254,0.35426208
0.88122,0.32583752,0.8739240506329113,0.33931476
0.88701,0.30807886,0.8808227848101267,0.32778314
0.89189,0.29180974,0.8775316455696203,0.34217426
0.89517,0.28063214,0.8831645569620254,0.32826418
0.8988900000000001,0.26819435,0.8849999999999999,0.33054632
0.90226,0.25658482,0.8813924050632913,0.33020037
0.9057000000000001,0.24445443,0.8762025316455698,0.35369995
0.90753,0.2357756,0.8868354430379749,0.33151358
0.9098599999999999,0.2260263,0.8854430379746837,0.3421778
0.9143699999999999,0.21759512,0.8861392405063291,0.3299519
0.91633,0.20878066,0.8846202531645568,0.3394959
0.9181099999999999,0.20115097,0.8827848101265822,0.3490659
0.92148,0.19307594,0.8817088607594937,0.3563169
0.92394,0.18581016,0.8824683544303797,0.37385646
0.9262699999999999,0.17925727,0.880759493670886,0.3837145
0.9282699999999999,0.17308153,0.879620253164557,0.3774258
0.9310799999999999,0.1671432,0.8779113924050631,0.40484905
0.93275,0.16163735,0.881139240506329,0.40715057
0.93403,0.15727313,0.8756329113924051,0.40865576
0.9355,0.15234137,0.8744303797468355,0.4418364
0.9378899999999999,0.14684829,0.8793670886075949,0.44643435
0.9398099999999999,0.14290838,0.8726582278481012,0.45505938
0.94123,0.13949579,0.8742405063291139,0.46691528
0.94411,0.13356264,0.8793037974683545,0.47364816
0.9458399999999999,0.13004802,0.8765189873417722,0.48188946
0.94627,0.12825699,0.8736708860759494,0.4688916
0.94726,0.124136604,0.8724683544303798,0.50327426
0.94997,0.1182238,0.8775316455696203,0.5101974
0.95034,0.117663674,0.8744936708860761,0.5036314
0.95198,0.11383911,0.8736075949367089,0.52464324
0.95275,0.11007843,0.8756329113924048,0.5471514
0.95491,0.10754578,0.8740506329113924,0.54177
0.95516,0.10685006,0.8753797468354431,0.5758547
0.95725,0.10210806,0.8731012658227846,0.6027355
0.95738,0.101961195,0.8746835443037976,0.5951314
0.9558900000000001,0.10483313,0.8714556962025318,0.5766282
0.9605499999999999,0.095354475,0.8726582278481012,0.5886926
0.96004,0.09485412,0.8713291139240505,0.61539394
0.96076,0.0935857,0.8718987341772151,0.60762256
0.9620799999999999,0.09123418,0.8697468354430381,0.63340926
0.96223,0.09203421,0.8722151898734177,0.64725745
0.9639500000000001,0.08729914,0.8661392405063288,0.6662281
0.96302,0.08874883,0.8705696202531646,0.64972854
0.9652999999999999,0.0839088,0.8710126582278481,0.7093302
0.96464,0.08502071,0.8631645569620253,0.6570656
0.9668100000000001,0.08100096,0.8712658227848102,0.69859785
