train_acc,train_loss,val_acc,val_loss
0.22171,3.0531857,0.3553164556962025,2.612776
0.44213,2.278022,0.5038607594936709,1.9864473
0.54963,1.7934436,0.5856962025316456,1.617058
0.6043099999999999,1.5159593,0.6238607594936709,1.4097582
0.63627,1.3500562,0.6566455696202531,1.2707043
0.6556400000000001,1.246428,0.6710126582278482,1.1914171
0.66822,1.1768669,0.6779746835443038,1.1369568
0.6773499999999999,1.1310698,0.6839240506329114,1.0973208
0.68366,1.0965945,0.6881645569620253,1.0718541
0.6900899999999999,1.0700622,0.6975949367088607,1.0402025
0.69324,1.0511013,0.6990506329113925,1.0282322
0.69713,1.0352759,0.7001898734177215,1.0135673
0.7002999999999999,1.0208513,0.7018987341772153,1.0027777
0.70238,1.0105766,0.7066455696202532,0.9964819
0.7043499999999999,1.0003667,0.7097468354430378,0.9762307
0.70631,0.99281317,0.7070886075949367,0.98216605
0.70862,0.985359,0.7096835443037974,0.9677035
0.71078,0.9780809,0.7136708860759493,0.9602493
0.7118399999999999,0.97244334,0.7172784810126583,0.9557138
0.7128199999999999,0.9671504,0.7114556962025316,0.9577084
0.71431,0.9616549,0.7156329113924051,0.9497274
0.71521,0.9579457,0.7153797468354429,0.9440892
0.71599,0.95357263,0.721012658227848,0.93383944
0.7180899999999999,0.94952685,0.7228481012658228,0.934963
0.71748,0.94607455,0.7231645569620253,0.92763644
0.7198000000000001,0.94259924,0.7215822784810126,0.9323997
0.72081,0.9394338,0.7146835443037974,0.93357366
0.72194,0.9362533,0.7243037974683544,0.92704105
0.7219099999999999,0.9326201,0.7230379746835444,0.92014223
0.72218,0.93069595,0.719620253164557,0.9239359
0.72354,0.9274367,0.7238607594936709,0.92231363
0.72374,0.9255476,0.7236075949367089,0.9159513
0.7256600000000001,0.92248577,0.7285443037974684,0.91223437
0.726,0.91994834,0.7266455696202532,0.9120742
0.7263399999999999,0.91842514,0.7273417721518989,0.9102067
0.7275499999999999,0.91519773,0.7275949367088608,0.9099232
0.72751,0.91430265,0.730506329113924,0.9032129
0.72749,0.9119596,0.7296202531645569,0.9075833
0.72903,0.90940976,0.7311392405063292,0.900348
0.7294700000000001,0.9082249,0.7282278481012658,0.8983153
0.7296000000000001,0.9059925,0.7317721518987341,0.8938396
0.73084,0.9044108,0.7314556962025316,0.8922266
0.7306699999999999,0.9034945,0.7305063291139241,0.89657784
0.7306900000000001,0.9016377,0.7324050632911392,0.8918795
0.732,0.89917177,0.7318987341772151,0.88779575
0.73224,0.89801204,0.730759493670886,0.89072853
0.73264,0.89637333,0.7281012658227848,0.8898376
0.7340899999999999,0.8950115,0.7324050632911392,0.88900757
0.7340599999999999,0.89204216,0.7320253164556962,0.8869523
0.7336699999999999,0.89165145,0.7306962025316455,0.8921893
