train_acc,train_loss,val_acc,val_loss
0.73646,0.8698961,0.8368354430379745,0.48330185
0.85045,0.43871048,0.8664556962025317,0.3843129
0.8678400000000001,0.38017562,0.8733544303797469,0.36206406
0.87554,0.34988567,0.8732911392405065,0.34905937
0.8809600000000001,0.33116117,0.8775949367088607,0.33236983
0.88576,0.31567323,0.888227848101266,0.31689346
0.8898600000000001,0.3033316,0.8820886075949368,0.32775623
0.8927,0.2941726,0.8882278481012656,0.30484548
0.8949100000000001,0.2858526,0.8915822784810129,0.30328414
0.89776,0.27781263,0.8896835443037976,0.31010544
0.8993499999999999,0.2710516,0.8847468354430379,0.32202125
0.9000900000000001,0.26560467,0.8941139240506332,0.2988099
0.9031800000000001,0.2584997,0.8932278481012658,0.30003366
0.9048599999999999,0.25386992,0.8927848101265825,0.30307528
0.9059299999999999,0.2483017,0.8943037974683545,0.29742026
0.90736,0.24412277,0.8922151898734175,0.30503035
0.90931,0.23783411,0.8962025316455696,0.29153594
0.91014,0.23317967,0.8940506329113923,0.30952066
0.9113199999999999,0.22966425,0.8927215189873419,0.30023542
0.91351,0.22440481,0.8870886075949367,0.3153397
0.91414,0.22114155,0.8936708860759492,0.31283435
0.91641,0.21569255,0.8903797468354431,0.3150347
0.91692,0.21289746,0.8903797468354431,0.30924663
0.9178999999999999,0.20795512,0.8919620253164557,0.31920508
0.9198999999999999,0.20398954,0.890126582278481,0.32584324
0.9215300000000001,0.2003576,0.8899367088607596,0.33159184
0.9218399999999999,0.19652866,0.8847468354430379,0.3381553
0.9240799999999999,0.19337977,0.8889240506329114,0.33600172
0.92462,0.18906263,0.8875949367088608,0.34320697
0.92535,0.18679081,0.8867721518987343,0.33535025
0.92716,0.18230814,0.8862658227848101,0.34192324
0.9295699999999999,0.17789102,0.8894936708860761,0.34584606
0.9301599999999999,0.17600955,0.8854430379746836,0.3591093
0.93113,0.17144705,0.8853164556962025,0.36149046
0.93107,0.17029327,0.8865822784810128,0.357094
0.9338399999999999,0.16531163,0.883987341772152,0.36005005
0.9346099999999999,0.16342111,0.8851898734177216,0.3751129
0.93495,0.16014111,0.8853164556962025,0.38982016
0.9378299999999999,0.15483627,0.8856329113924051,0.39623117
0.9372699999999999,0.15412997,0.8805696202531645,0.37633225
0.9391699999999998,0.15022989,0.8847468354430381,0.39193767
0.9394399999999999,0.14766093,0.883101265822785,0.41034466
0.94031,0.14585163,0.8814556962025315,0.40478033
0.9421799999999999,0.1431521,0.8815189873417721,0.42520654
0.94353,0.13858423,0.8765822784810127,0.43555722
0.9443199999999999,0.13728474,0.8758227848101265,0.43202505
0.94513,0.13458534,0.8811392405063293,0.44414
0.9469099999999999,0.13108735,0.8780379746835444,0.4625347
0.94671,0.12860689,0.8759493670886076,0.4622544
0.94851,0.1263051,0.8803164556962024,0.46719506
