train_acc,train_loss,val_acc,val_loss
0.66179,1.1344075,0.795506329113924,0.6218613
0.81379,0.5561443,0.830126582278481,0.4833727
0.83804,0.47376233,0.8427215189873416,0.44274122
0.8521400000000001,0.43058634,0.8453164556962025,0.43169567
0.85908,0.40370247,0.8538607594936709,0.4085273
0.86497,0.38376477,0.8658860759493671,0.380278
0.8716499999999999,0.36507285,0.8658227848101266,0.3799887
0.87346,0.3568799,0.875126582278481,0.3533108
0.87729,0.34272942,0.8766455696202531,0.35566935
0.87922,0.3337273,0.8703797468354431,0.36216995
0.8831,0.32552662,0.8750632911392404,0.3584841
0.8837,0.31839582,0.8789873417721519,0.34573188
0.8865400000000001,0.3098949,0.8796835443037975,0.34659007
0.88962,0.30382892,0.8791772151898736,0.3445669
0.8908900000000001,0.29747206,0.8796835443037975,0.3390893
0.89102,0.29214072,0.8820253164556963,0.3378173
0.89353,0.286514,0.8848734177215192,0.33507228
0.89566,0.28040618,0.8766455696202531,0.3599361
0.89561,0.27785236,0.8720886075949369,0.35532314
0.89757,0.27208954,0.8785443037974684,0.35888204
0.89822,0.26780057,0.8829746835443038,0.34105432
0.89995,0.2634781,0.8762025316455694,0.3550833
0.9002899999999999,0.26107025,0.8778481012658227,0.3521448
0.90208,0.25615212,0.8791139240506332,0.35229895
0.90425,0.2521942,0.8819620253164558,0.35117152
0.90454,0.24842514,0.8755063291139241,0.36474952
0.90657,0.24502426,0.8734810126582278,0.36013013
0.9073599999999999,0.24121593,0.8793670886075949,0.36627576
0.90782,0.23879154,0.8806962025316454,0.3587297
0.9089700000000001,0.23679681,0.8742405063291139,0.36827555
0.91061,0.23273923,0.8777215189873419,0.36851433
0.9107999999999999,0.22997418,0.8782278481012658,0.37322974
0.9121399999999998,0.2270605,0.8783544303797467,0.368645
0.91236,0.2230709,0.8779113924050636,0.37632036
0.9128900000000001,0.22197463,0.8794936708860758,0.37389484
0.9136500000000001,0.21891257,0.8777215189873419,0.3695936
0.91523,0.21648033,0.8761392405063292,0.37939593
0.91623,0.21259488,0.8787974683544303,0.3835683
0.9176799999999999,0.20823929,0.8715189873417722,0.40305883
0.9179299999999999,0.20815213,0.8749367088607596,0.39117387
0.91963,0.20451456,0.8731012658227847,0.39898103
0.9178499999999999,0.20412555,0.8746835443037974,0.3942594
0.91998,0.20156057,0.8724683544303798,0.40810877
0.9214600000000001,0.19750208,0.8720886075949367,0.41126576
0.9211199999999999,0.19660386,0.874113924050633,0.41957697
0.9221199999999999,0.19438097,0.8709493670886077,0.41869953
0.9220999999999999,0.19262692,0.870506329113924,0.42905754
0.9225399999999999,0.19180676,0.8674050632911393,0.43505916
0.9247000000000001,0.18791437,0.8714556962025316,0.43801677
0.92437,0.18714783,0.8741772151898735,0.42394227
